filename,keywords,freesound_id,sound_link,manufacturer,license,superclass,subclass,title,description,duration,original_samplerate,original_bitdepth,original_file_type,num_downloads,avg_rating,geotag,start_time_s,end_time_s,original_filename
553245.mp3,"walking, shoes, floor, dusty, hard, boots, walk, running, steps, fast, ambient, foot, soundscape, footsteps",553245,https://freesound.org/people/NachtmahrTV/sounds/553245/,NachtmahrTV,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,Walking fast,Walking fast,19.8518,44100.0,24,wav,2223,4.461538461538462,,0.0,19.482,553245_Walking fast.mp3
70024.mp3,"footsteps, hall, reverb, step, steps, stony, walk, walking",70024,https://freesound.org/people/Robinhood76/sounds/70024/,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,Human Sounds,Footsteps,00977 stony hall walk 2.wav,Steps through stony hall rec by zoom h2 rear,16.6846,44100.0,16,wav,2872,4.45,,0.0,16.631,70024_00977 stony hall walk 2wav.mp3
575320.mp3,"walking, walk, feet, step, steps, foot, grass, footsteps, ground",575320,https://freesound.org/people/taure/sounds/575320/,taure,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,walk grass.wav,Walking through dry grass and leaves,25.6195,44100.0,16,wav,1489,4.5,,0.0,25.619,575320_walk grasswav.mp3
528942.mp3,"walking, sand, steps, grass, footsteps, ground",528942,https://freesound.org/people/fthgurdy/sounds/528942/,fthgurdy,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,Walking in the countryside,"Unedited recording of walking through the countryside, sound of grass and sand.",23.4797,44100.0,16,wav,438,4.875,,0.0,23.478,528942_Walking in the countryside.mp3
207974.mp3,"walking, walk, step, woods, steps, forest, footsteps",207974,https://freesound.org/people/borys_duque/sounds/207974/,borys_duque,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,steps in the woods 03.wav,"Walking in a urban forest, with leaves and foliage on ground.
Birds on background. Then we got a waterfall.",231.828,44100.0,16,wav,821,4.857142857142857,-23.346353674818673 -51.1384391784668,135.8,161.162,207974_steps in the woods 03wav.mp3
70087.mp3,"edinburgh, playfair, recording, steps, tourists, voices, walking",70087,https://freesound.org/people/Trinity101/sounds/70087/,Trinity101,http://creativecommons.org/licenses/by-nc/3.0/,Human Sounds,Footsteps,WS219678a.wav,Walking down Playfair steps in Edinburgh with tourists chatting ,49.1207,44100.0,16,wav,59,3.5,,12.2,31.403,70087_WS219678awav.mp3
705515.mp3,"sneakers, Felix, steps, wind, hum, sand, dirt, Felixblume, USA, gravel, walking, city, footsteps, Blume, field-recording, jeans, California",705515,https://freesound.org/people/felix.blume/sounds/705515/,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,"Footsteps on dirt, gravel and sand, with slight wind and city hum","Footsteps on dirt, gravel and sand, close recording of steps walking wearing sneakers and jeans on the desert, slight wind and city hum

Sound recorded by a MS setup Schoeps CCM41+CCM8
Sound Devices 744T recorder
MS is encoded in STEREO Left-Right
Sound reference: KT_111107T016
Recorded in November 2011 in California, USA",179.782,48000.0,24,wav,101,4.75,,127.83,155.529,705515_Footsteps on dirt gravel and sand with slight wind and city hum.mp3
582202.mp3,"floor, wood, wood-floor, walking, shoes, steps, stepping, footsteps",582202,https://freesound.org/people/Noted451/sounds/582202/,Noted451,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,Shoe footsteps on Wood.wav,Stepping on wood floor at different speeds. Mostly walking and a slight jog. The soles of the shoes were a hard rubber and dressier in appearance. (Sorry if you hear my fire alarm chirp in the background. I need to change the battery...),59.4893,48000.0,24,wav,509,4.75,,10.2,37.381,582202_Shoe footsteps on Woodwav.mp3
169147.mp3,"Foot, walking, gravel, steps",169147,https://freesound.org/people/EddieGoodnight/sounds/169147/,EddieGoodnight,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,Footsteps.wav,Foot steps walking on gravel enjoy. ,46.0413,48000.0,16,wav,2345,4.428571428571429,,13.2,32.644,169147_Footstepswav.mp3
649265.mp3,"walking, floor, wooden, house, steps, stairs",649265,https://freesound.org/people/Fedor_Ogon/sounds/649265/,Fedor_Ogon,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,stairs house door.wav,"Steps on wooden stairs, open door, walking into the wooden house. Recorded with Zoom H4n onboard mics",92.4634,96000.0,24,wav,116,5.0,,54.206,71.874,649265_stairs house doorwav.mp3
66403.mp3,"corridor, door, door-slam, field-recording, footsteps, key, key-in-door, keys, large-door, stairs, steps, walking",66403,https://freesound.org/people/vedas/sounds/66403/,vedas,http://creativecommons.org/licenses/by/3.0/,Human Sounds,Footsteps,coming home.wav,"This is one of two files that I recorded on the 18th Jan 2009 at around 8.00pm at the  main road outside my house. The weather was cold and very windy. The geotag has been logged with the file. Recorded onto a domestic, hand-held mini disc recorder (Sharp MD MT80HS). The files have have not been post produced, they are exactly as recorded.

This is the first attempt I have made with my new, home-built, stereo imaging microphone, built for less than £20. For those of you who may be particularly interested in making one of these, the following description may help you to experiment with your own devices. 

I bought a fairly cheap Sony, stereo 'lapel mic' which I mounted onto a 400mm length of doweling wood with insulation tape. This looked like an extended 'letter T'. Using the plastic lid off a tub of some tiling grout (a plastic paint lid would work just as well) also measuring about 400mm, I cut a hole in the centre and a slot at the bottom (for the mic to fit through in the middle and the doweling to slot through at the bottom. This was then nailed to the dowel. I then cut 2 circles of ordinary foam (about 25mm thick)  and made a hole in the centre. This was then glued to the lid around the mic capsule. The reason for the foam was to provide stability for the next step. I used two (British) 'tea-strainers' (basicially a very small metal sieve with a wire handle) to cup the mic capsule and filled them with very sheer voile (a scrunched up handful of very fine gauze). This was duck-taped into position. I had a broken microphone clip which I glued with epoxy resin and duck-taped to the 'handle' at the base (for later stand mounting). Using some 'hairy fabric' I drew around the large circumference and stitched it into a circular 'bag'. It is important to use fabric which has long and short hairs for maximum effect. This can be bought from any good craft and fabric shop in the 'party costume' section (usually used for animal suits!). After fitting the bag to the lid, I lightly stuffed the remaining space around the two sieves with the wadding from an old cushion and stitched up the remaining length of the wind-screen. Finally, I used an old foam handle bar grip from a bicycle on the protruding length of dowel. 

The final mic looks like a huge hairy lollypop, but the science behind it seems to work. For a 'correct' stereo effect, it is important to 'shield' the left field from the right field - just as on a human head. Advanced and professional stereo imaging microphones often employ a 'dummy head' for exactly this reason. Hence the plastic lid and wadding. The metal cage, voile, and hairy fabric is to reduce wind noise, which is done by creating a space of 'dead air' (breaking down the movement of air) around the mic head. 

Finally, I had to be extra careful not to tip or tilt (or turn too much) as I was walking around, otherwise the final effect would be too dizzying!. 

",75.3023,44100.0,16,wav,2718,3.838709677419355,,49.17,73.935,66403_coming homewav.mp3
456038.mp3,"walking, shoes, footstep, walk, feet, stepping, marathon, ground, floor, jogger, snow, gravel, footballer, run, football, running, foot, training, rennen, step, concrete, jogging, steps, renner, footsteps",456038,https://freesound.org/people/florianreichelt/sounds/456038/,florianreichelt,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,Footsteps of a runner on gravel,"We recorded this sound while our trip through Hawaii. You can watch the travel video about Hawaii HERE: <a href=""https://youtu.be/V9YfOn_NoxI"" rel=""nofollow"">https://youtu.be/V9YfOn_NoxI</a>
If you want to support me and my work or acknowledge that I provide my soundeffects for free - how about signing up to Epidemic Sound via the following link: <a href=""http://share.epidemicsound.com/flo"" rel=""nofollow"">http://share.epidemicsound.com/flo</a>
Epidemic Sound offers a massive library of sound effects and music and by using my link you not only get the first 30 DAYS FOR FREE but you can also CANCEL ANYTIME! Thus, if you only have one project right now you can literally get their entire Sound Library for free AND basically earn me 30 bucks without paying anything yourself. 

Either way, I hope you have a good time with my sounds and can make your project work! All the best, Florian!


Keywords: footsteps, walking, steps, feet, gravel, ground, step, run, running, foot, walk, footstep, snow, concrete, floor, jogger, jogging, rennen, marathon, renner, stepping, shoes, football, footballer, training",38.32,48000.0,16,wav,3060,4.729166666666667,,4.8,28.77,456038_Footsteps of a runner on gravel.mp3
465360.mp3,"walking, walk, step, steps, foot, women",465360,https://freesound.org/people/teemophey/sounds/465360/,teemophey,https://creativecommons.org/licenses/by/4.0/,Human Sounds,Footsteps,каблуки.wav,steps foot step walk walking women,30.4118,48000.0,16,wav,1417,4.8,,2.0,22.452,465360_каблукиwav.mp3
578278.mp3,"feet, walking, steps",578278,https://freesound.org/people/ilmari_freesound/sounds/578278/,ilmari_freesound,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,2021-01-11-resonant-steps-003.wav,zoom h5 + sgh-6,46.5351,48000.0,24,wav,22,0.0,,17.602,35.126,578278_2021-01-11-resonant-steps-003wav.mp3
578283.mp3,"feet, walking, steps",578283,https://freesound.org/people/ilmari_freesound/sounds/578283/,ilmari_freesound,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,2021-01-11-snow-walking-002.wav,zoom h5 + sgh-6,18.4378,48000.0,24,wav,19,0.0,,0.0,17.437,578283_2021-01-11-snow-walking-002wav.mp3
578282.mp3,"feet, walking, steps",578282,https://freesound.org/people/ilmari_freesound/sounds/578282/,ilmari_freesound,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,2021-01-11-snow-walking-003.wav,zoom h5 + sgh-6,50.8141,48000.0,24,wav,22,0.0,,18.601,39.721,578282_2021-01-11-snow-walking-003wav.mp3
578285.mp3,"feet, walking, steps",578285,https://freesound.org/people/ilmari_freesound/sounds/578285/,ilmari_freesound,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,2021-05-25-squishy-steps-sgh6.wav,zoom h5 + sgh-6,21.4181,48000.0,24,wav,31,0.0,,0.0,20.418,578285_2021-05-25-squishy-steps-sgh6wav.mp3
118162.mp3,"gravel, sand, steps, traffic, walking",118162,https://freesound.org/people/KarlSalamander/sounds/118162/,KarlSalamander,http://creativecommons.org/licenses/by/3.0/,Human Sounds,Footsteps,Steps 2_mono.wav,Walking on wet ground and gravel. Traffic in the background.,53.9806,44100.0,16,wav,53,4.0,,0.0,19.706,118162_Steps 2_monowav.mp3
118163.mp3,"gravel, pedestrian, steps, traffic, walking",118163,https://freesound.org/people/KarlSalamander/sounds/118163/,KarlSalamander,http://creativecommons.org/licenses/by/3.0/,Human Sounds,Footsteps,Steps.wav,"Walking from a busy street into a park. Gravel, snow, wet grass. ",164.255,44100.0,16,wav,351,3.75,,10.8,27.407,118163_Stepswav.mp3
273367.mp3,"walking, footstep, walk, step, steps, footsteps",273367,https://freesound.org/people/sturmankin/sounds/273367/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,wood_16a_trekkingshoes_walk.wav,Walking on a wooden floor: trekking shoes. Recorded with a ZOOM H2 in a basement of a house: a large wooden table placed on a carpet over concrete. Normalized with Audacity.,75.3652,48000.0,16,wav,143,4.5,,2.4,17.622,273367_wood_16a_trekkingshoes_walkwav.mp3
273374.mp3,"walking, footstep, walk, step, steps, footsteps",273374,https://freesound.org/people/sturmankin/sounds/273374/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,wood_10a_startassneakers_walk.wav,Walking on a wooden floor: low sneakers. Recorded with a ZOOM H2 in a basement of a house: a large wooden table placed on a carpet over concrete. Normalized with Audacity.,30.1047,48000.0,16,wav,190,4.0,,0.6,29.962,273374_wood_10a_startassneakers_walkwav.mp3
272504.mp3,"walking, footstep, walk, step, steps, footsteps",272504,https://freesound.org/people/sturmankin/sounds/272504/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,lino_18a_trekkingboots_walk.wav,"Walking on linoleum: trekking boots. Recorded with a ZOOM H2 in a basement of a house, normalized with Audacity.",42.6991,48000.0,16,wav,83,5.0,,1.6,22.212,272504_lino_18a_trekkingboots_walkwav.mp3
272508.mp3,"walking, footstep, walk, step, steps, footsteps",272508,https://freesound.org/people/sturmankin/sounds/272508/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,lino_06a_ballerinas_walk.wav,"Walking on linoleum: ballerinas. Recorded with a ZOOM H2 in a basement of a house, normalized with Audacity.",26.533,48000.0,16,wav,86,4.0,,0.0,26.533,272508_lino_06a_ballerinas_walkwav.mp3
272512.mp3,"walking, footstep, walk, step, steps, footsteps",272512,https://freesound.org/people/sturmankin/sounds/272512/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,lino_03a_slippers_walk.wav,"Walking on linoleum: slippers. Recorded with a ZOOM H2 in a basement of a house, normalized with Audacity.",29.0459,48000.0,16,wav,88,0.0,,0.0,29.046,272512_lino_03a_slippers_walkwav.mp3
272513.mp3,"walking, footstep, walk, step, steps, footsteps",272513,https://freesound.org/people/sturmankin/sounds/272513/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,lino_04a_sandals_walk.wav,"Walking on linoleum: sandals. Recorded with a ZOOM H2 in a basement of a house, normalized with Audacity.",24.402,48000.0,16,wav,110,5.0,,0.0,24.401,272513_lino_04a_sandals_walkwav.mp3
272514.mp3,"walking, footstep, walk, step, steps, footsteps",272514,https://freesound.org/people/sturmankin/sounds/272514/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,lino_05a_summershoes_walk.wav,"Walking on linoleum: summer shoes. Recorded with a ZOOM H2 in a basement of a house, normalized with Audacity.",26.9924,48000.0,16,wav,68,0.0,,0.0,26.992,272514_lino_05a_summershoes_walkwav.mp3
272515.mp3,"walking, footstep, walk, step, steps, footsteps",272515,https://freesound.org/people/sturmankin/sounds/272515/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,lino_16a_trekkingshoes_walk.wav,"Walking on linoleum: trekking shoes. Recorded with a ZOOM H2 in a basement of a house, normalized with Audacity.",43.415,48000.0,16,wav,75,0.0,,14.8,40.778,272515_lino_16a_trekkingshoes_walkwav.mp3
272516.mp3,"walking, footstep, walk, step, steps, footsteps",272516,https://freesound.org/people/sturmankin/sounds/272516/,sturmankin,http://creativecommons.org/publicdomain/zero/1.0/,Human Sounds,Footsteps,lino_10a_startassneakers_walk.wav,"Walking on linoleum: low sneakers. Recorded with a ZOOM H2 in a basement of a house, normalized with Audacity.",29.9524,48000.0,16,wav,100,5.0,,0.0,29.952,272516_lino_10a_startassneakers_walkwav.mp3
